-0.0078127235	0.057969388	-0.021225482	-0.04623151	0.08124359	-0.081395075	0.0024631717	0.038309347	0.033636007	-0.018072933	0.010351171	-0.030729316	0.036650896	0.049037892	0.057162214	-0.033875685
0.033384778	0.15324035	-0.14131102	0.069009915	-0.09019326	-0.17190537	-0.122825794	-0.11377884	0.13633226	-0.043625064	-0.10943286	-0.1602807	0.11761175	0.121835545	0.06253883	0.041592803
0.06340073	0.12342972	-0.1798122	0.06934716	-0.17067331	-0.16312417	-0.14952388	-0.10514413	0.20380072	-0.07171861	-0.21433349	-0.20639555	0.17915119	0.15450843	0.16423935	0.0133998
-0.46868044	-0.48025468	0.5026816	-0.37456992	0.19272676	0.59312403	0.51695627	0.37092146	-0.39758682	0.3008356	0.54379004	0.52193964	-0.35894948	-0.5804545	0.2769976	-0.2995895
-0.0714269	-0.008788198	0.037622355	-0.03962934	-0.05872137	-0.02700007	0.009175793	0.031486608	0.09002224	-0.05115335	0.03617606	0.008943781	-0.036463127	-0.044520646	0.10262082	-0.07250556
0.017978335	0.10396611	-0.02481851	0.086726844	-0.021086061	0.0024667417	-0.034437973	-0.062081505	-0.013262883	-0.043376397	-0.05321973	-0.04559592	0.11377628	0.06438623	-0.04934257	0.007806943
-0.48308334	-0.51886517	0.4790901	-0.38508046	0.22521421	0.54477596	0.46343267	0.4777893	-0.39731452	0.35765016	0.49562126	0.47373646	-0.40905905	-0.5383213	0.39729676	-0.32942522
-0.011915841	0.015457149	-0.07617011	0.061721276	-0.077792235	-0.047913894	0.004839735	-0.039129693	0.068022415	-0.0059906323	-0.08601443	-0.09127937	0.041968483	0.029334279	0.07684722	0.05773933
-0.29714876	-0.38214543	0.41585433	-0.3350832	0.1032028	0.40036082	0.36667556	0.3098083	-0.2978753	0.289315	0.42375213	0.41134605	-0.29335967	-0.35492408	0.32367685	-0.21432555
-0.038544785	-0.04802686	-0.04384017	-0.026666822	-0.0122592915	-0.021421555	0.029227884	-0.0018433968	-0.017252058	0.073836654	-0.037980095	0.0559426	0.018722279	0.013167362	0.030677244	-0.00625599
-0.418081	-0.45456487	0.4724689	-0.41468477	0.13582708	0.45954522	0.45867932	0.3745886	-0.3243601	0.309152	0.4864238	0.48485693	-0.34522375	-0.5265444	0.34824535	-0.26611677
0.053887848	0.15093213	-0.1580333	0.078500114	-0.085409395	-0.13666609	-0.10999819	-0.084568806	0.15038718	-0.044818614	-0.13326302	-0.09313129	0.11522834	0.07411028	-0.0028737108	-0.0056430963
-0.26060152	-0.30637	0.34424782	-0.21750776	0.08761224	0.29089805	0.33105004	0.23356487	-0.17746311	0.13632359	0.2890001	0.3567526	-0.23102176	-0.27702343	0.19635564	-0.13738267
0.28316945	0.305538	-0.41592294	0.2661501	-0.3175497	-0.38094372	-0.3010462	-0.313118	0.43634334	-0.26125985	-0.33658448	-0.40810132	0.30334744	0.39274386	-0.022249551	0.18153644
