-0.058437258	-0.025381073	0.14484642	-0.0037651802	0.048445247	0.061440684	0.028002886	-0.057747	-0.09173003	0.07298929	0.07313112	-0.04263247	0.02929238	0.11341266	-0.18081169	0.023643348
-0.0011805827	-0.016376462	0.08578919	-0.11069915	-0.032127667	0.03412857	0.015875323	-0.101669304	-0.1290597	0.002620467	0.0952679	-0.01549798	0.077835895	0.16027911	-0.13748702	-0.036951985
-0.009038971	-0.03310539	0.16605182	-0.15867153	-0.03137193	0.1017487	0.08978215	-0.09671404	-0.15859424	-0.014353967	0.12923248	0.017453196	0.10701536	0.18690312	-0.20360234	-0.0627378
-0.048105683	0.012731274	0.0860737	-0.08850865	-0.0064666355	0.061393462	0.05145682	-0.093289286	-0.19141237	0.063658945	0.09988066	-0.03955962	0.020829838	0.18368885	-0.13591269	-0.03156662
-0.06036198	0.018801061	0.10532641	0.011310992	0.032621197	0.043509003	0.044894848	-0.13918184	-0.16124706	0.10666052	0.028888768	-0.017579265	0.039424386	0.10080828	-0.14962755	0.029206406
-0.042458706	-0.020596085	0.15047468	-0.038576014	-0.029180221	0.05223919	0.006821293	-0.06452867	-0.13960053	0.0137931425	0.046001326	-0.009122165	0.037559092	0.12525287	-0.08054865	0.06169695
-0.021249585	-0.0034582396	0.15249562	-0.07872335	-0.030514494	0.0959972	0.012278449	-0.1251551	-0.16795689	0.052650712	0.07241126	0.039368693	0.12757361	0.16988331	-0.12681459	0.024414394
-0.05371746	0.0047575342	0.11995056	-0.0037198358	0.009059224	0.027871005	-0.036585737	-0.060227823	-0.04668158	0.013324311	0.003874611	0.0004197585	0.018733794	0.0076361913	-0.107277945	0.009579598
-0.044530243	-0.029433437	0.18423417	-7.712454e-05	0.03051749	0.0725109	-0.0031131227	-0.1205247	-0.12584983	0.046522506	0.071312785	-0.04814107	0.07343565	0.10715039	-0.19062915	0.0281403
-0.0067121615	-0.008204983	0.071268454	-0.14827836	-0.081919886	0.12203298	0.06471865	-0.013182696	-0.07740853	0.0060415617	0.13608402	0.051540423	0.14648332	0.22437282	-0.10317619	-0.011075986
0.04049816	-0.06431376	0.023578284	-0.02307678	-0.033601027	0.06844388	-0.014872839	-0.039581	-0.11852254	0.0043546986	0.09456208	0.06311954	0.022443675	0.11755263	-0.10099531	0.011412849
-0.02534573	-0.047032535	0.10637804	-0.036202196	-0.01150168	0.05206992	0.059946887	-0.054535493	-0.107241236	-0.0021915988	0.016337743	-0.02213669	0.023718335	0.14593816	-0.16345137	0.018055791
0.032595623	-0.024296964	0.02404978	-0.049335096	-0.007044045	0.021388544	0.019569684	-0.012884463	-0.04056281	0.07389891	0.018528227	0.005630994	-0.011009055	0.06909405	-0.12894624	-0.01894207
-0.05930787	0.008015307	0.10595047	0.031929478	0.099677734	-0.06292727	-0.053581525	-0.10108587	-0.18270493	0.10603357	-0.015565592	-0.09112101	-0.017107978	0.033978567	-0.13902718	0.099723555
0.015489528	-0.008819021	0.122103326	-0.09722672	-0.043336287	0.10079931	0.06101303	-0.14004639	-0.12060299	0.05356171	0.044347115	0.031398743	0.11834847	0.12673555	-0.123975	0.025059104
-0.0056704734	-0.01400847	0.105089925	0.013284277	0.04813611	0.017998477	0.03828847	-0.05625072	-0.109191634	0.11241901	0.018344322	-0.055518918	0.010290432	0.06977908	-0.108359165	0.030461341
-0.029562227	0.00017709639	0.1441163	-0.06995147	0.0046906746	0.0841533	0.067401566	-0.08191856	-0.10882162	0.05061497	0.07499215	0.0232498	0.013262998	0.11503676	-0.19610989	0.0005512928
-0.034261364	-0.020849722	0.08443918	-0.08953699	0.038316585	0.02198679	0.0035480664	-0.050356325	-0.1339521	0.07193003	0.03307154	0.019139795	-0.002073496	0.073910914	-0.06621023	0.026899852
